Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Significant,Regulation,Gene Symbol,Gene Title,Display_Name
202551_s_at,10.050880686840426,12.154729886999998,-2.1038492001595728,-20.327135684447764,6.108198221360527e-45,7.552541368599937e-43,True,Downregulated,CRIM1,cysteine rich transmembrane BMP regulator 1 (chordin-like) /// uncharacterized LOC101929500,CRIM1
229331_at,6.435379740478725,8.53907258023,-2.1036928397512753,-9.347956345122563,5.262729574734713e-17,5.104800232762511e-16,True,Downregulated,SPATA18,spermatogenesis associated 18,SPATA18
209159_s_at,2.738643011893617,4.84210981419,-2.1034668022963827,-17.020896344676373,6.554318141656908e-38,4.2576154054004644e-36,True,Downregulated,NDRG4,NDRG family member 4,NDRG4
221489_s_at,6.064544674117021,8.16777869196,-2.10323401784298,-12.770232479269508,1.023364814474309e-25,2.1484270066867756e-24,True,Downregulated,SPRY4,sprouty homolog 4 (Drosophila),SPRY4
218418_s_at,8.827064041414895,10.92982553401,-2.1027614925951053,-23.547274851669155,5.977514049074178e-55,2.2641307791796038e-52,True,Downregulated,KANK2,KN motif and ankyrin repeat domains 2,KANK2
1554648_a_at,6.057945035989361,8.159851629039998,-2.1019065930506375,-12.907837370423042,7.796975028300259e-25,1.5031114654916048e-23,True,Downregulated,DUOXA1,dual oxidase maturation factor 1,DUOXA1
227911_at,4.753884969563829,6.85183658101,-2.0979516114461703,-13.557806867405937,1.7355927172959935e-27,4.2490027261029724e-26,True,Downregulated,ARHGAP28,Rho GTPase activating protein 28,ARHGAP28
209437_s_at,5.173315999904256,7.268932169139999,-2.0956161692357433,-11.569682000134305,5.670397888095871e-23,9.384246794126908e-22,True,Downregulated,SPON1,"spondin 1, extracellular matrix protein",SPON1
223316_at,6.240890721106382,8.33602696371,-2.0951362426036173,-11.002353789323417,2.3005236451303902e-20,3.0349758346083683e-19,True,Downregulated,CCDC3,coiled-coil domain containing 3,CCDC3
219778_at,5.691813665202128,7.785803498969999,-2.0939898337678713,-10.953766864107983,3.002330268568023e-20,3.920450007895113e-19,True,Downregulated,ZFPM2,"zinc finger protein, FOG family member 2",ZFPM2
205743_at,4.2380163849255315,6.330222480279999,-2.0922060953544674,-12.41739933822126,3.6932114845495375e-26,8.006572870132262e-25,True,Downregulated,STAC,SH3 and cysteine rich domain,STAC
1552398_a_at,4.751918123202129,6.843825302390001,-2.0919071791878716,-10.663583223333907,1.4197108479661748e-20,1.909014191717717e-19,True,Downregulated,CLEC12A,"C-type lectin domain family 12, member A",CLEC12A
206519_x_at,3.7156282319893617,5.805139827619999,-2.089511595630637,-15.832786621055973,2.0465262337708107e-36,1.1336195675550651e-34,True,Downregulated,SIGLEC6,sialic acid binding Ig-like lectin 6,SIGLEC6
205857_at,5.075254651851065,7.162936458390001,-2.087681806538936,-13.332039080994852,1.876425613940548e-27,4.5854351690779784e-26,True,Downregulated,SLC18A2,"solute carrier family 18 (vesicular monoamine transporter), member 2",SLC18A2
232267_at,6.756714279478722,8.84427500396,-2.0875607244812784,-11.015282138778849,2.747134417341322e-19,3.28788099179173e-18,True,Downregulated,GPR133,G protein-coupled receptor 133,GPR133
219747_at,9.651692061404255,11.7381419192,-2.0864498577957455,-12.47531735916249,1.852901470682765e-22,2.927736736255676e-21,True,Downregulated,NDNF,neuron-derived neurotrophic factor,NDNF
221911_at,9.490455874606385,11.574118103100002,-2.0836622284936173,-17.304044019909874,5.06687956145611e-33,2.0172256409509867e-31,True,Downregulated,ETV1,ets variant 1,ETV1
226828_s_at,5.456730446191489,7.5390866021099985,-2.082356155918509,-14.875167153685096,3.1106774932370234e-32,1.1499030903865743e-30,True,Downregulated,HEYL,hes-related family bHLH transcription factor with YRPW motif-like,HEYL
227717_at,5.656546847957446,7.73842646012,-2.0818796121625542,-13.478232598693573,1.3946924052843314e-26,3.1452799040093523e-25,True,Downregulated,ARHGEF37,Rho guanine nucleotide exchange factor (GEF) 37,ARHGEF37
219477_s_at,6.80207240680851,8.88337138353,-2.081298976721489,-19.116363633463763,1.520957789136222e-45,2.024906822932694e-43,True,Downregulated,LOC101930578,"uncharacterized LOC101930578 /// mitochondrial ribosomal protein S31 pseudogene 5 /// thrombospondin, type I, domain containing 1",LOC101930578
212372_at,10.830069134361704,12.910406071699999,-2.080336937338295,-22.14013279976776,4.436325235417126e-52,1.125529193925215e-49,True,Downregulated,MYH10,"myosin, heavy chain 10, non-muscle",MYH10
241401_at,4.320342676180852,6.40014002744,-2.079797351259148,-15.527292562050524,2.5300099665690206e-35,1.2415977742872386e-33,True,Downregulated,WDFY3-AS2,WDFY3 antisense RNA 2,WDFY3-AS2
1556711_at,4.456399032255319,6.534700639979999,-2.07830160772468,-7.159468851091252,2.2289306741053195e-11,1.2488048462232159e-10,True,Downregulated,FAM216B,"family with sequence similarity 216, member B",FAM216B
219355_at,3.5962145075319154,5.67213147135,-2.0759169638180848,-15.577709678044016,2.0771714421229094e-35,1.0306526124171846e-33,True,Downregulated,CXorf57,chromosome X open reading frame 57,CXorf57
45297_at,7.610554738351063,9.685350743130002,-2.074796004778938,-17.937562370197046,6.815282891504669e-40,5.119648122939527e-38,True,Downregulated,EHD2,EH-domain containing 2,EHD2
212670_at,6.447535813851065,8.521808396199999,-2.074272582348934,-10.079379097258768,1.3281711606149747e-18,1.4944982017748333e-17,True,Downregulated,ELN,elastin,ELN
238484_s_at,3.5223909814680843,5.592487931010001,-2.0700969495419166,-20.112952419597153,1.892620973000144e-48,3.283758440444701e-46,True,Downregulated,SSBP2,single-stranded DNA binding protein 2,SSBP2
227923_at,6.187197831159574,8.257243073569999,-2.0700452424104245,-17.756779526467792,1.2816117962255763e-40,1.0334748436550053e-38,True,Downregulated,SHANK3,SH3 and multiple ankyrin repeat domains 3,SHANK3
207008_at,5.21400665806383,7.28401780005,-2.0700111419861704,-12.956981795096022,8.405826220043386e-28,2.1136782097767817e-26,True,Downregulated,CXCR2,chemokine (C-X-C motif) receptor 2,CXCR2
227410_at,5.693074841521276,7.762032296330001,-2.068957454808725,-14.182577472980606,9.268005313974838e-31,3.00656775523191e-29,True,Downregulated,FAM43A,"family with sequence similarity 43, member A",FAM43A
223499_at,7.0351199354574465,9.10359929165,-2.0684793561925527,-12.983524971438344,1.7432544382758424e-25,3.6007174814556245e-24,True,Downregulated,C1QTNF5,C1q and tumor necrosis factor related protein 5 /// membrane frizzled-related protein,C1QTNF5
212647_at,8.732756599712765,10.800265046179998,-2.067508446467233,-20.660807377500873,1.1788195001046592e-44,1.3996464819564945e-42,True,Downregulated,RRAS,related RAS viral (r-ras) oncogene homolog,RRAS
232404_at,2.541682763510638,4.60840577151,-2.066723007999362,-20.121363329341975,4.890277510693853e-46,6.84969964036926e-44,True,Downregulated,SHROOM4,shroom family member 4,SHROOM4
225975_at,6.47031823019149,8.536072708160003,-2.065754477968513,-12.197534965827163,9.739674529047559e-24,1.7164421173635386e-22,True,Downregulated,PCDH18,protocadherin 18,PCDH18
236698_at,4.440203523542553,6.502487037930001,-2.062283514387448,-12.455576716522911,2.3432018633570073e-26,5.169460845878589e-25,True,Downregulated,DYNC1I2,"dynein, cytoplasmic 1, intermediate chain 2",DYNC1I2
223672_at,3.6333990117021275,5.694396321599998,-2.060997309897871,-16.128856427390268,1.586418558690186e-36,8.916103301746118e-35,True,Downregulated,SGIP1,SH3-domain GRB2-like (endophilin) interacting protein 1,SGIP1
219090_at,5.6487071505744675,7.7082356222,-2.0595284716255327,-11.012664352822648,2.4308733780934684e-19,2.9269522165689566e-18,True,Downregulated,SLC24A3,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 3",SLC24A3
228863_at,7.70324076282979,9.76205509097,-2.05881432814021,-18.786105275678043,1.7551375668440988e-43,1.8189177104099557e-41,True,Downregulated,PCDH17,protocadherin 17,PCDH17
219263_at,8.796877634840424,10.854012495309998,-2.0571348604695743,-8.37397248477928,3.592390487133498e-13,2.4077297787035806e-12,True,Downregulated,RNF128,"ring finger protein 128, E3 ubiquitin protein ligase",RNF128
209293_x_at,4.750013680797873,6.807107976809999,-2.057094296012126,-18.381295226253496,9.46078175127107e-40,7.038141179444893e-38,True,Downregulated,ID4,"inhibitor of DNA binding 4, dominant negative helix-loop-helix protein",ID4
232227_at,2.3622074743723402,4.41729954684,-2.0550920724676596,-16.287473482937713,3.537264200006236e-30,1.0965722896918466e-28,True,Downregulated,LOC101928612,uncharacterized LOC101928612,LOC101928612
45288_at,4.734768091127659,6.788891390930001,-2.0541232998023418,-21.253960656990227,6.583839919166135e-51,1.4395057475295518e-48,True,Downregulated,ABHD6,abhydrolase domain containing 6,ABHD6
238116_at,4.454237808202127,6.508189785430001,-2.0539519772278743,-5.855430134693069,2.056560674952756e-08,8.491798899355823e-08,True,Downregulated,DYNLRB2,"dynein, light chain, roadblock-type 2",DYNLRB2
1554980_a_at,5.1813720579574465,7.235058681919998,-2.0536866239625517,-8.21786774135039,3.38102402932012e-14,2.5141954713260334e-13,True,Downregulated,ATF3,activating transcription factor 3,ATF3
218839_at,7.6931876221595745,9.746252325369998,-2.0530647032104232,-11.543177459624932,1.3925090162761907e-23,2.4199512099977768e-22,True,Downregulated,HEY1,hes-related family bHLH transcription factor with YRPW motif 1,HEY1
229598_at,3.691174593361702,5.743487777420001,-2.052313184058299,-18.371916871964977,3.6521779646339977e-44,4.109540669577494e-42,True,Downregulated,COBLL1,cordon-bleu WH2 repeat protein-like 1,COBLL1
236644_at,4.455528267893617,6.507234108029999,-2.051705840136382,-17.06117142617856,1.5342605035404155e-38,1.0566163309017258e-36,True,Downregulated,RNF180,ring finger protein 180,RNF180
227241_at,4.6845393470851056,6.7362077114200005,-2.051668364334895,-8.28838537459001,4.138675359069089e-14,3.048935664469114e-13,True,Downregulated,MUC15,"mucin 15, cell surface associated",MUC15
210383_at,3.153833529712765,5.20371788466,-2.0498843549472348,-13.437719642616305,3.7005149619965155e-29,1.0459059261478958e-27,True,Downregulated,SCN1A,"sodium channel, voltage-gated, type I, alpha subunit",SCN1A
211685_s_at,5.58817347187234,7.6373692771699995,-2.0491958052976598,-13.526703010824185,3.413858471827416e-26,7.4369295976391e-25,True,Downregulated,NCALD,neurocalcin delta,NCALD
205112_at,5.6283525454361705,7.676808511689999,-2.0484559662538286,-13.793037162854299,1.171791230483294e-27,2.9124751905163795e-26,True,Downregulated,PLCE1,"phospholipase C, epsilon 1",PLCE1
227425_at,5.443035591957448,7.49055613278,-2.0475205408225525,-14.03600950216358,2.01861971232588e-28,5.359006902623878e-27,True,Downregulated,REPS2,RALBP1 associated Eps domain containing 2,REPS2
203726_s_at,6.405987760382978,8.453218094910001,-2.0472303345270237,-8.221430557957175,5.001536342160619e-13,3.2977683188242237e-12,True,Downregulated,LAMA3,"laminin, alpha 3",LAMA3
228121_at,5.776640902648936,7.822428335409999,-2.0457874327610632,-11.994310593309399,8.476563313093326e-23,1.3815770738122353e-21,True,Downregulated,TGFB2,"transforming growth factor, beta 2",TGFB2
208250_s_at,8.307852522925533,10.351803634089999,-2.043951111164466,-7.007181328926857,1.4463306198819227e-10,7.449232856551671e-10,True,Downregulated,DMBT1,deleted in malignant brain tumors 1,DMBT1
218332_at,3.6706381402234043,5.71323504555,-2.042596905326596,-8.596333092223324,5.091663924772732e-15,4.124401142437141e-14,True,Downregulated,BEX1,"brain expressed, X-linked 1",BEX1
206941_x_at,4.154446705968085,6.196587248779999,-2.0421405428119144,-10.085165774060775,6.051066176936605e-19,7.017052829166203e-18,True,Downregulated,SEMA3E,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",SEMA3E
230071_at,6.376553149223402,8.41392138856,-2.0373682393365984,-16.728529875873132,8.675015322616455e-38,5.536743226044199e-36,True,Downregulated,SEPT11,septin 11,SEPT11
209993_at,3.3238462522978725,5.361078347509999,-2.037232095212126,-11.420061122143329,5.314793655675753e-22,8.082032557652702e-21,True,Downregulated,ABCB1,"ATP-binding cassette, sub-family B (MDR/TAP), member 1",ABCB1
221030_s_at,3.78255492106383,5.8196203748199995,-2.0370654537561697,-22.502566127363384,3.2215868145459924e-55,1.2465918590443938e-52,True,Downregulated,ARHGAP24,Rho GTPase activating protein 24,ARHGAP24
204134_at,3.3028882003404245,5.339875498710001,-2.036987298369576,-21.4890769663444,4.684344297198279e-52,1.1828739078361813e-49,True,Downregulated,PDE2A,"phosphodiesterase 2A, cGMP-stimulated",PDE2A
209189_at,10.664478832819148,12.70000552551,-2.035526692690853,-10.37626220753421,3.72123477522745e-20,4.81208801386435e-19,True,Downregulated,FOS,FBJ murine osteosarcoma viral oncogene homolog,FOS
235874_at,4.038002847968086,6.073043543130001,-2.035040695161915,-16.878747708495695,1.0031925593068909e-39,7.442443447569715e-38,True,Downregulated,PRSS35,"protease, serine, 35",PRSS35
223374_s_at,7.078434848840424,9.111483074819999,-2.0330482259795746,-13.850794347825424,2.3037927662472235e-27,5.601799173841462e-26,True,Downregulated,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",B3GALNT1
228967_at,7.097897202265957,9.13043290284,-2.0325357005740434,-19.24112448350796,3.982384379829892e-42,3.5878815117844313e-40,True,Downregulated,EIF1,eukaryotic translation initiation factor 1,EIF1
225450_at,7.772657932000001,9.80290912751,-2.030251195509999,-20.16372920005312,4.846444831138202e-44,5.3635983886337314e-42,True,Downregulated,AMOTL1,angiomotin like 1,AMOTL1
219427_at,6.363587166510639,8.39255282703,-2.0289656605193613,-15.767098797758065,7.0687826252327025e-31,2.3197165483878348e-29,True,Downregulated,FAT4,FAT atypical cadherin 4,FAT4
225602_at,7.928932734074468,9.95655206518,-2.027619331105532,-18.393894725510947,1.4491839431063014e-40,1.163370262147993e-38,True,Downregulated,GLIPR2,GLI pathogenesis-related 2,GLIPR2
209960_at,6.767030489819149,8.794588627499998,-2.027558137680849,-14.047413190426084,2.1068985089758178e-26,4.669206559693998e-25,True,Downregulated,HGF,hepatocyte growth factor (hepapoietin A; scatter factor),HGF
203029_s_at,6.1782305860106375,8.20465662843,-2.026426042419362,-12.491630887555335,3.049175886420082e-23,5.150847180495934e-22,True,Downregulated,PTPRN2,"protein tyrosine phosphatase, receptor type, N polypeptide 2",PTPRN2
228724_at,2.698127883212766,4.7213551167,-2.023227233487234,-16.719763484858536,1.3557478911309827e-38,9.396940215511732e-37,True,Downregulated,TTLL7,"tubulin tyrosine ligase-like family, member 7",TTLL7
229973_at,3.1319971820106374,5.14779056555,-2.015793383539363,-7.316340750367084,1.265626364604969e-11,7.259569120896114e-11,True,Downregulated,ERICH3,glutamate-rich 3,ERICH3
218651_s_at,4.737917562819149,6.752386707469999,-2.0144691446508496,-12.901153015775447,3.078173610304199e-24,5.648674370652393e-23,True,Downregulated,LARP6,"La ribonucleoprotein domain family, member 6",LARP6
229657_at,5.744827029893616,7.7545201414,-2.009693111506383,-16.120761819117934,3.132703483448217e-32,1.15645565930505e-30,True,Downregulated,THRB,"thyroid hormone receptor, beta",THRB
235155_at,3.824554915904254,5.83275860008,-2.0082036841757462,-18.36826583641899,1.3903610436954636e-40,1.1178170268490912e-38,True,Downregulated,BDH2,"3-hydroxybutyrate dehydrogenase, type 2",BDH2
210640_s_at,2.9633546902872347,4.97143020321,-2.008075512922765,-16.8429260137163,8.1409583669423e-34,3.4586855191497514e-32,True,Downregulated,GPER1,G protein-coupled estrogen receptor 1,GPER1
225016_at,7.456600373095745,9.464096010630001,-2.007495637534256,-12.638917813220596,8.096255787480084e-24,1.4362309161787724e-22,True,Downregulated,APCDD1,adenomatosis polyposis coli down-regulated 1,APCDD1
205207_at,6.2966975313829785,8.303412009179999,-2.0067144777970203,-6.166056768910772,4.0523279492474385e-09,1.7975959676554453e-08,True,Downregulated,IL6,interleukin 6,IL6
226140_s_at,9.451220358691492,11.4566101481,-2.0053897894085075,-24.504755389894047,4.0087446650282198e-56,1.8272401741797275e-53,True,Downregulated,OTUD1,OTU deubiquitinase 1,OTUD1
222453_at,10.697220789244682,12.701312059999998,-2.004091270755316,-17.570927276304758,1.0243728650881874e-33,4.321326974245745e-32,True,Downregulated,CYBRD1,cytochrome b reductase 1,CYBRD1
228411_at,5.058875883425532,7.06288266649,-2.004006783064468,-17.62137156822818,2.5308538767530363e-39,1.8271745854367624e-37,True,Downregulated,PARD3B,par-3 family cell polarity regulator beta,PARD3B
221885_at,4.1257395434255315,6.127801308149999,-2.002061764724467,-21.367155573089295,8.328079824556743e-51,1.8061858929177783e-48,True,Downregulated,DENND2A,DENN/MADD domain containing 2A,DENND2A
225673_at,10.64147051392553,12.640397134899999,-1.9989266209744692,-18.544113473170352,2.791264659750589e-43,2.8273250657127157e-41,True,Downregulated,MYADM,myeloid-associated differentiation marker,MYADM
1557961_s_at,5.8008271651914916,7.799688670959999,-1.9988615057685077,-15.362027216946869,3.1527765692854195e-31,1.0618361963405483e-29,True,Downregulated,C8orf88,chromosome 8 open reading frame 88,C8orf88
213236_at,7.515378956095745,9.513911212990001,-1.998532256894256,-23.006264188981365,1.6766812122257404e-54,5.894246776521155e-52,True,Downregulated,SASH1,SAM and SH3 domain containing 1,SASH1
228071_at,9.3068107195,11.304946141319999,-1.998135421819999,-14.384504557972893,1.0115613264356237e-29,3.0176282586614784e-28,True,Downregulated,GIMAP7,"GTPase, IMAP family member 7",GIMAP7
223749_at,2.9121740708510644,4.909925712539999,-1.9977516416889345,-17.05802996602681,7.556007142431561e-38,4.867154492967951e-36,True,Downregulated,C1QTNF2,C1q and tumor necrosis factor related protein 2,C1QTNF2
203797_at,4.363628370212767,6.360341803500001,-1.9967134332872334,-12.048057167137122,7.429362455120876e-24,1.3214611322332153e-22,True,Downregulated,VSNL1,visinin-like 1,VSNL1
